customer_id;first_name;last_name;email;join_date
1476;Christine;Oconnor;william66@example.net;13/05/2020
1477;Jennifer;Salazar;zmcintyre@example.org;27/09/2022
1478;Matthew;Edwards;barrettnicholas@example.com;29/05/2023
1479;Robert;Little;smithjeffrey@example.com;22/08/2023
1480;Kyle;Rose;ujohnson@example.net;26/09/2022
1481;Leah;Morris;moodyjacqueline@example.com;11/11/2021
1482;Kathleen;Warner;raymondwilliams@example.org;30/04/2022
1483;Alicia;Henry;uboone@example.com;21/10/2021
1484;Nicole;Caldwell;kevin15@example.net;09/01/2021
1485;Jacob;Holder;beckyperkins@example.net;23/03/2020
1486;Nancy;Gregory;vstephenson@example.net;21/10/2022
1487;Sean;Cunningham;mscott@example.net;29/06/2023
1488;Alexander;Taylor;dsmith@example.com;12/11/2019
1489;Tonya;Rodriguez;lisalawrence@example.com;19/03/2022
1490;Michael;Pacheco;jamesdavid@example.net;25/07/2023
1491;Melissa;Johnson;pkoch@example.org;21/10/2023
1492;Bridget;Johnson;christiansmith@example.net;01/05/2021
1493;Stephen;Clark;shannon93@example.com;07/03/2023
1494;Jeremiah;Scott;russell84@example.net;03/03/2020
1495;Brianna;White;jrodriguez@example.org;25/09/2020
1496;Jamie;Medina;emily92@example.net;22/02/2020
1497;Lance;Duran;middletondaniel@example.com;19/09/2021
1498;Melissa;Murphy;oschmidt@example.com;10/01/2022
1499;Tina;Phillips;audrey86@example.org;18/03/2024
1500;Robert;Carlson;bobbylucas@example.com;09/02/2020
5001;Valery;Cruise;;18/05/2023
5002;Topo;Martin;;18/08/2024
